6443
IFT52	32.169	57.722	40.118	47.116	26.645	28.102	29.301	93.928	91.553	100.609	47.808	43.478	38.189	36.822	31.739	27.691	26.353	13.748	11.749	16.11	10.715	42.108	42.872	45.14	19.661	97.066	87.06	90.086
IFT57	88.432	82.085	73.081	89.955	15.616	13.099	14.038	41.588	38.153	42.204	69.318	64.627	56.517	64.521	13.989	14.517	12.202	21.925	24.651	30.675	26.566	19.499	21.356	21.258	6.126	17.122	13.9	15.936
IFT74	13.269	7.642	6.71	11.377	43.874	28.385	44.692	31.661	24.542	32.96	39.66	34.828	33.398	34.273	7.27	5.103	4.842	5.264	4.193	5.785	4.673	8.231	11.096	8.148	3.216	14.068	13.356	13.526
IFT81	33.486	37.22	37.759	27.891	15.504	12.641	16.25	5.781	4.502	5.956	12.024	9.917	7.498	9.015	15.707	12.223	10.835	5.038	3.815	6.288	4.984	7.334	9.205	9.155	1.794	11.625	9.821	10.478
IFT88	14.504	11.35	17.069	14.46	9.362	6.557	8.777	23.685	21.129	24.012	18.046	15.474	10.604	13.074	10.908	11.748	12.74	4.529	3.488	4.954	4.252	5.607	6.692	6.92	5.426	3.658	4.21	3.631
IGBP1	134.17	168.347	155.903	282.127	84.969	100.037	92.881	64.889	60.644	65.343	78.061	84.734	85.301	83.631	90.295	65.15	54.191	34.262	35.542	35.915	32.407	23.77	25.092	26.546	20.232	68.726	69.077	67.037
IGF1R	8.797	12.227	10.112	17.72	31.209	31.105	33.072	55.164	47.616	48.571	3.635	3.41	4.962	3.654	52.536	46.75	79.71	14.338	10.067	16.541	11.271	36.594	40.855	39.869	6.086	23.037	23.789	22.273
IGF2BP2	17.766	15.631	13.379	14.577	134.923	145.105	160.317	155.035	144.837	148.788	32.975	31.926	33.206	28.118	4.559	13.081	20.5	20.584	16.719	25.157	15.971	24.503	28.225	29.724	9.134	34.849	34.863	34.624
IGF2R	75.45	61.746	59.274	68.725	67.571	69.254	69.425	84.283	69.664	70.663	12.44	8.722	13.575	10.932	92.188	103.799	106.858	99.058	41.585	130.453	66.125	21.425	25.008	22.736	54.774	134.256	151.107	139.032
IGFBP4	659.072	1194.098	1069.579	881.763	6.208	9.298	7.804	229.115	247.494	238.798	6.467	6.101	6.993	6.468	1266.553	1304.515	3130.036	269.0	256.442	257.284	165.182	432.08	431.145	399.381	630.03	2335.997	2474.283	2540.281
IGFBP6	253.561	1088.598	670.059	56.104	507.613	551.651	429.035	83.898	93.755	82.225	166.562	178.803	154.36	136.918	15.642	22.435	41.839	318.665	348.026	319.081	407.39	333.316	291.48	250.511	77.669	17.068	19.581	17.106
IGFBP7	341.694	594.206	671.08	439.516	27.97	42.138	42.131	710.057	687.425	789.196	104.434	110.313	110.686	107.144	448.253	180.469	1343.233	436.429	331.393	295.901	265.639	45.337	46.866	40.987	11.199	413.878	390.89	419.321
IGSF8	2.454	2.998	1.84	2.983	53.027	75.023	53.144	7.557	11.066	7.79	12.212	10.594	11.932	9.613	40.099	41.218	84.662	7.766	6.456	7.476	7.658	18.965	19.461	15.761	17.874	26.047	33.141	31.056
IKBKB	19.156	17.443	21.494	15.689	30.927	30.431	32.471	16.291	14.825	15.274	13.606	14.005	13.49	12.651	21.291	17.779	17.077	9.529	6.771	10.662	8.137	10.669	11.644	12.605	9.797	30.61	30.456	27.145
IKBKE	10.665	9.553	20.597	6.938	3.023	4.846	3.634	9.694	9.751	10.379	26.122	24.777	27.321	28.78	12.73	17.158	18.712	1.161	1.189	2.596	1.604	9.741	11.894	11.243	5.497	4.894	6.287	5.688
IKZF5	22.932	13.929	13.496	25.119	20.694	14.377	19.319	15.483	15.284	14.32	10.373	9.472	9.823	9.817	15.72	13.649	11.047	8.384	6.905	8.966	8.589	5.3	6.047	7.625	14.486	30.197	26.962	27.659
IL13RA1	126.67	88.961	82.246	132.201	14.663	12.432	12.418	99.164	93.979	96.672	63.711	58.34	60.493	50.897	81.252	227.045	185.544	169.097	176.144	177.792	130.971	40.879	47.084	48.898	25.51	181.087	171.904	168.475
IL17RA	28.717	22.764	27.566	15.068	10.496	12.618	12.536	23.802	23.298	22.177	43.007	45.246	51.942	47.183	94.533	90.475	132.538	57.239	49.597	68.35	51.318	14.978	17.972	15.813	29.085	25.924	25.897	28.325
IL17RC	6.629	3.423	5.392	6.39	27.937	34.709	26.362	19.151	18.824	16.828	7.93	6.608	8.033	7.145	46.086	33.146	81.203	95.726	89.797	130.024	112.478	21.766	20.262	17.555	5.713	50.088	56.358	56.119
IL1R1	342.866	331.697	192.86	745.621	27.739	21.984	25.14	21.393	19.502	21.691	1.938	1.933	1.286	1.46	31.426	67.088	43.044	6.341	5.506	7.184	5.674	10.395	10.344	11.144	6.197	124.361	126.639	116.322
IL6ST	502.663	352.574	215.064	850.453	193.219	182.042	194.9	141.023	113.301	108.223	64.13	55.631	56.288	51.056	91.537	163.155	152.539	47.824	41.035	50.69	37.703	74.58	98.582	97.886	47.534	92.645	103.732	97.598
ILF2	413.738	265.738	370.792	317.787	154.376	163.944	163.061	160.063	163.225	174.337	602.761	662.873	730.894	679.692	143.443	162.302	126.643	189.569	191.837	189.291	220.213	120.367	118.697	123.345	243.08	349.036	338.84	348.567
ILF3	61.629	53.97	66.576	38.508	58.607	69.105	63.206	37.962	35.136	35.672	58.189	58.466	63.529	53.231	46.826	66.576	49.527	18.256	14.429	20.91	17.527	55.608	58.124	54.734	131.476	107.136	109.074	107.621
ILK	6.021	5.001	4.614	3.025	132.05	155.506	152.041	265.337	266.777	253.319	259.969	274.117	279.38	270.937	365.078	291.702	303.429	242.249	260.953	223.308	235.928	368.297	356.951	356.279	77.416	424.534	428.828	436.474
ILVBL	12.133	21.075	22.831	10.747	17.655	19.169	16.989	77.372	85.639	71.304	13.645	12.556	15.095	15.695	60.321	62.308	95.957	30.987	29.438	32.804	31.631	54.754	55.049	52.097	40.845	32.363	34.785	33.332
IMMP1L	6.42	5.579	4.687	5.292	68.058	51.746	56.239	8.644	6.681	8.734	175.484	158.617	133.311	153.818	26.307	22.619	16.998	3.873	4.291	6.378	4.31	62.992	56.966	58.006	40.196	16.528	15.767	15.368
IMMT	69.279	56.225	61.027	54.159	135.883	116.643	140.861	104.182	95.91	105.351	68.002	63.414	61.871	57.376	109.872	90.678	91.987	54.687	46.345	60.974	54.117	36.27	37.822	37.484	75.702	112.55	104.978	109.313
IMP3	37.961	67.077	53.91	47.225	171.743	148.039	167.202	40.756	42.658	44.593	69.319	89.226	82.045	61.402	72.931	88.671	60.981	69.75	64.778	85.249	80.314	60.884	64.871	60.777	158.273	114.05	119.786	114.81
IMPA1	17.069	7.335	10.213	9.58	79.097	58.591	65.346	26.185	23.765	23.262	278.695	257.077	300.13	293.371	18.816	13.195	13.255	15.592	15.454	16.932	16.476	15.136	16.853	17.191	15.281	56.406	55.23	57.02
IMPA2	9.802	14.821	14.966	17.981	27.104	24.45	26.023	54.133	58.13	54.172	9.725	12.778	8.319	8.328	46.529	42.651	32.564	4.163	4.823	5.553	5.08	18.401	18.713	18.75	9.435	6.956	6.814	6.07
IMPACT	89.004	67.596	79.783	69.766	36.408	26.207	34.201	17.844	16.385	17.259	44.034	38.96	36.256	36.097	9.53	10.297	5.592	8.784	8.831	11.622	7.656	11.196	13.572	13.372	10.457	31.866	33.59	32.713
IMPDH1	18.057	14.584	22.174	11.827	32.538	57.368	40.307	42.335	44.446	43.491	35.761	41.192	48.731	38.485	88.56	72.175	84.058	12.924	10.887	13.661	10.09	58.791	51.309	50.277	25.258	28.701	32.375	29.77
IMPDH2	141.328	152.307	157.096	217.598	317.672	337.945	286.298	323.8	328.439	333.699	414.559	422.018	369.397	382.693	217.951	237.49	171.776	70.845	69.849	86.705	76.225	147.55	141.083	145.139	264.202	293.886	308.78	292.417
INAFM2	22.672	32.276	25.479	16.72	30.699	27.571	29.754	3.421	3.032	3.089	1.798	2.057	2.146	1.927	45.695	33.304	47.122	17.917	14.159	16.821	14.325	16.343	16.859	16.166	5.42	17.338	17.281	18.689
INF2	9.294	5.899	8.903	5.332	90.378	113.45	109.208	34.063	41.023	32.749	9.02	9.332	12.206	11.095	171.054	130.208	143.942	10.511	6.666	16.305	10.726	48.911	51.354	45.648	20.094	10.89	13.927	12.187
ING1	3.185	2.815	2.365	4.331	56.009	56.003	56.86	37.773	41.124	41.127	39.502	45.153	49.444	43.808	11.733	12.79	11.16	16.568	18.895	26.499	23.559	34.066	35.518	32.933	29.019	17.099	16.34	15.797
ING2	7.722	8.26	6.957	7.785	13.117	11.109	13.682	9.276	7.92	8.779	23.9	21.143	20.786	18.96	11.258	10.821	9.676	5.393	4.805	5.563	5.253	3.109	3.229	4.155	8.877	8.528	10.315	9.516
ING3	13.902	10.696	10.452	12.767	11.744	9.812	11.589	4.591	3.62	3.777	16.892	14.831	9.957	12.137	6.613	6.104	5.609	12.284	10.528	14.832	12.068	3.906	3.961	4.352	4.038	23.281	21.6	23.439
ING4	16.197	19.758	15.72	33.256	33.169	37.104	25.099	22.286	18.451	19.564	55.634	48.896	44.314	52.549	24.143	24.047	26.764	28.055	27.77	37.86	33.915	15.828	16.872	18.906	9.189	18.584	18.367	20.407
ING5	3.685	5.234	5.26	4.088	23.425	21.99	22.266	3.401	3.685	4.026	7.278	6.637	6.935	6.67	10.301	9.39	10.541	13.573	11.563	18.316	12.382	7.421	8.134	7.718	25.017	8.552	9.083	9.475
INO80	5.307	5.235	4.263	5.105	15.052	15.457	17.18	18.39	15.916	17.016	8.586	7.616	9.728	8.201	12.652	13.744	10.008	11.57	7.618	13.792	9.607	10.622	11.876	10.9	29.58	18.271	17.015	17.361
INO80C	5.967	3.021	4.436	5.267	39.901	36.149	39.244	16.697	15.898	15.549	123.383	120.697	114.594	128.208	17.289	16.533	19.657	17.714	21.095	22.867	22.489	5.965	5.536	5.551	6.666	26.525	26.234	26.39
INO80E	1.246	1.428	1.533	1.091	20.776	38.404	29.727	46.255	52.665	42.992	32.433	40.436	42.705	34.808	28.922	24.573	26.204	11.714	14.224	19.094	15.367	19.832	19.961	19.957	26.07	26.084	26.99	28.406
INPP1	36.001	66.091	63.686	35.282	3.365	2.887	3.068	19.912	21.471	22.908	6.605	5.866	8.206	6.94	56.91	28.082	23.48	22.241	22.014	27.433	22.247	9.309	8.046	9.48	4.316	6.886	8.916	7.225
INPP4A	7.62	7.743	7.278	7.546	5.833	5.72	5.424	4.439	3.691	3.572	1.883	1.62	1.822	1.852	23.788	8.385	10.921	4.46	2.876	4.791	3.042	4.249	4.694	4.982	5.299	13.587	14.076	13.839
INPP5A	3.484	3.635	4.396	3.838	27.768	29.45	30.292	43.97	43.198	45.676	22.41	19.977	27.084	20.762	62.417	44.673	47.798	24.996	20.471	29.052	21.635	33.795	38.287	32.754	12.407	41.683	41.227	39.093
INPP5B	22.113	14.432	31.874	21.599	48.21	42.445	53.594	83.642	75.533	81.142	22.694	17.429	19.062	19.315	54.261	45.546	42.931	6.426	4.481	6.684	4.788	27.933	31.543	31.455	9.52	16.878	17.116	15.792
INPP5E	7.575	5.02	8.648	6.855	11.285	12.661	12.593	5.995	6.84	5.35	8.088	7.246	9.896	10.125	17.048	14.734	19.341	3.787	2.076	5.245	3.426	6.134	7.251	6.371	6.674	27.248	32.516	28.986
INPP5F	31.766	20.594	26.759	27.409	15.803	13.776	14.468	21.011	17.931	19.734	14.795	13.951	14.476	13.542	16.41	10.91	9.953	2.797	2.407	3.014	2.308	9.373	10.103	10.415	16.688	16.356	15.411	15.935
INPP5K	8.442	9.186	6.852	8.377	10.78	9.817	10.439	16.897	16.487	15.976	9.123	9.312	9.768	8.893	20.939	15.752	20.534	11.853	10.668	12.471	10.913	16.278	15.534	14.112	23.293	27.85	30.204	28.083
INPPL1	38.462	32.602	45.087	29.116	60.969	83.954	69.383	46.094	45.538	44.789	31.535	29.74	39.351	35.471	138.169	133.011	135.645	99.029	79.368	98.041	73.62	49.085	51.149	48.218	33.599	126.314	132.53	129.572
INSIG1	179.197	158.02	146.347	183.301	200.774	168.821	194.823	42.205	41.247	37.616	104.18	108.478	221.607	184.067	236.008	207.579	316.181	36.909	32.41	43.61	28.415	28.357	27.731	29.607	31.314	92.185	95.765	93.051
INTS1	10.754	7.46	8.128	8.06	67.012	80.866	75.784	37.007	42.541	31.719	15.726	15.963	21.677	19.579	33.808	34.23	35.553	19.609	11.005	27.329	16.615	37.199	36.662	33.085	39.691	45.638	54.996	50.593
INTS10	51.417	38.976	33.359	56.798	35.112	33.282	37.943	49.733	46.03	51.244	54.351	50.956	49.728	46.648	54.003	41.636	44.642	28.508	25.893	32.911	26.583	12.082	14.224	15.966	51.759	17.108	16.89	18.304
INTS11	8.506	9.28	7.243	8.542	71.776	64.784	60.592	23.851	25.55	25.616	70.127	74.842	78.883	67.371	35.168	44.299	34.085	48.283	47.176	44.83	48.068	46.779	47.401	46.459	95.923	59.55	66.292	65.422
INTS12	42.656	29.01	30.267	37.912	20.422	19.997	27.279	17.665	13.875	16.1	20.41	19.399	16.165	18.284	2.932	2.585	1.991	25.488	24.795	30.941	27.216	9.15	10.411	10.774	14.689	23.187	21.7	23.258
INTS13	43.65	29.173	32.317	33.601	19.344	16.904	20.123	67.101	59.063	65.878	111.91	119.964	115.968	108.129	25.895	19.924	23.345	8.341	8.117	8.143	8.678	20.715	21.681	23.224	20.22	25.662	23.442	26.058
INTS14	47.349	40.631	40.411	43.926	29.169	22.737	27.284	9.724	8.623	10.516	113.773	117.942	107.576	103.055	9.805	10.643	10.09	6.594	5.934	10.03	6.227	13.152	15.182	13.386	16.803	19.591	18.945	19.658
INTS2	24.942	14.549	15.036	13.824	35.11	26.089	33.957	13.761	11.339	12.523	19.953	18.993	15.912	15.386	9.35	11.454	10.808	14.856	10.636	19.573	12.14	8.177	8.297	9.17	8.57	15.288	15.208	16.314
INTS4	24.579	14.5	15.733	19.821	42.457	41.313	52.139	25.019	21.936	24.485	7.868	7.918	11.089	7.317	10.682	10.948	8.399	26.505	24.757	28.124	27.042	16.731	18.528	18.494	19.314	31.428	31.151	30.643
INTS5	4.897	4.465	5.237	5.18	68.591	70.446	54.436	12.489	12.178	11.542	9.533	8.954	10.332	9.469	23.64	23.754	20.932	15.639	14.87	15.141	14.991	11.463	10.88	11.964	11.266	31.061	33.307	31.863
INTS6	10.085	4.38	5.388	7.608	13.423	11.459	13.501	16.709	14.228	14.813	14.45	11.226	14.829	11.403	16.951	13.862	13.41	21.53	17.06	29.436	21.059	7.881	8.686	9.453	8.92	14.471	13.065	13.535
INTS7	41.52	20.814	20.294	27.615	41.001	34.853	42.422	26.213	23.524	22.877	21.222	19.29	17.717	18.4	10.053	8.885	7.343	21.588	21.645	23.543	21.134	14.208	15.207	16.384	23.374	24.023	22.936	22.448
INTS8	34.303	20.401	23.217	34.194	42.822	33.108	43.184	30.805	28.352	31.932	23.954	22.794	22.884	19.857	12.827	15.113	10.753	22.695	21.512	25.913	19.296	18.198	18.008	23.662	24.68	36.703	35.328	35.669
INTS9	9.882	5.893	9.124	9.19	25.27	26.821	29.764	10.802	9.611	10.281	17.37	18.698	16.769	13.725	13.102	13.194	10.627	14.355	12.166	15.166	10.811	7.519	8.521	8.287	7.493	13.372	15.335	13.54
INVS	24.694	16.984	11.724	23.806	4.642	4.358	4.941	10.41	8.129	9.983	11.926	11.713	12.017	11.203	22.647	20.133	14.588	14.257	12.408	14.769	11.562	33.978	34.041	36.779	6.493	15.15	14.163	15.486
IP6K1	8.536	11.665	12.217	9.713	63.33	60.523	59.89	31.425	30.498	28.369	21.734	20.014	21.049	20.401	55.13	40.644	44.668	49.609	44.79	50.305	46.689	35.814	34.709	36.061	35.957	39.975	46.136	46.46
IP6K2	33.71	35.757	32.623	43.68	32.526	32.315	31.065	24.829	23.786	26.483	22.15	21.264	21.412	22.217	19.541	23.287	20.029	25.494	22.174	29.973	23.644	13.306	13.058	14.205	24.977	24.332	25.698	23.777
IPO11	23.954	18.939	22.37	19.697	43.68	31.888	43.344	12.262	11.614	11.994	16.54	19.482	17.18	15.237	13.325	10.918	10.78	17.679	16.183	19.753	17.599	18.528	20.488	22.216	18.949	21.499	21.027	20.087
IPO13	22.865	21.513	23.127	17.353	108.865	127.825	127.078	34.322	33.605	31.004	14.411	15.769	19.704	16.783	30.711	23.221	26.104	22.741	16.815	26.795	19.135	19.931	20.343	20.86	13.031	31.265	32.804	33.505
IPO5	398.155	413.912	458.622	419.907	296.62	243.51	286.649	406.573	385.322	384.508	246.363	245.979	218.137	199.924	286.095	251.449	198.254	189.479	174.207	194.014	178.404	161.761	173.803	183.457	163.442	350.255	333.054	345.256
IPO7	199.74	119.877	163.789	178.651	351.427	256.582	341.137	231.724	202.747	215.014	185.198	180.687	162.31	151.124	113.827	106.045	74.052	142.649	136.798	142.049	138.327	88.386	99.63	105.098	89.133	194.546	173.071	183.162
IPO8	53.473	29.483	32.42	46.757	59.178	49.628	56.458	19.087	16.499	18.266	66.147	68.486	67.607	56.864	28.734	25.356	21.888	18.133	15.424	19.31	14.805	12.756	14.865	14.289	11.359	43.801	40.814	44.278
IPO9	57.594	35.286	38.069	43.444	98.394	95.492	104.714	34.091	30.166	33.072	23.091	21.778	26.815	23.61	63.632	55.234	56.783	22.841	16.324	29.394	20.665	64.792	68.132	65.972	57.839	52.732	61.591	58.336
IQCB1	27.96	23.346	20.22	34.732	3.773	2.886	3.15	17.693	14.357	16.337	26.163	20.317	15.892	17.921	2.852	4.829	4.227	7.785	5.809	12.95	7.798	13.496	13.596	14.658	11.773	12.924	12.375	14.175
IQCC	3.796	4.241	1.76	2.535	11.923	12.875	11.739	17.669	17.84	19.565	14.526	12.999	14.885	12.184	9.198	11.221	8.645	6.447	5.803	7.349	7.789	13.911	13.608	11.614	5.797	8.155	7.992	8.705
IQCE	7.913	12.033	14.832	8.24	5.949	9.187	8.707	3.579	2.905	3.5	7.476	5.629	7.181	6.637	7.007	5.611	6.846	5.612	3.369	8.768	4.42	5.401	4.643	5.506	3.677	6.019	7.207	7.054
IQGAP1	712.975	351.072	462.719	317.158	223.038	193.995	232.585	363.275	313.229	319.101	44.477	39.472	51.229	41.346	321.143	225.629	317.598	217.384	161.178	245.574	176.127	130.703	147.545	150.343	42.296	191.627	190.355	189.302
IQSEC1	7.771	8.031	6.844	12.328	12.902	16.661	16.238	6.752	6.228	5.838	3.956	3.391	4.832	4.061	17.544	11.13	10.843	4.892	2.144	6.672	3.431	4.805	4.772	5.216	3.975	15.304	15.953	15.504
IRAK1	53.875	77.658	85.823	47.239	47.396	51.338	52.184	40.907	44.099	41.247	21.836	24.929	28.884	24.07	49.17	44.85	51.136	74.461	65.829	77.327	67.48	143.073	132.078	125.229	85.921	36.443	40.732	39.446
IRAK2	3.123	1.759	3.136	4.421	5.765	5.37	6.505	1.943	2.082	1.972	6.159	5.386	5.649	5.806	2.139	7.837	3.074	7.767	6.454	7.986	6.276	5.881	4.799	4.098	10.11	5.373	5.369	5.279
IRAK4	24.221	19.602	15.354	20.743	10.025	10.144	9.407	17.042	16.091	17.321	28.16	23.931	23.096	21.071	64.264	55.443	40.544	13.734	12.777	13.674	13.028	9.089	9.499	9.659	1.271	9.583	9.96	9.129
IREB2	46.615	33.441	37.316	38.959	59.522	41.138	53.183	33.026	28.273	30.372	18.877	20.435	23.001	20.105	34.866	37.632	24.344	27.531	21.598	28.238	21.3	16.381	20.686	20.547	38.712	50.14	51.658	51.785
IRF1	4.56	15.122	7.85	9.03	9.928	12.276	11.276	31.075	28.293	33.298	78.901	63.356	54.351	54.157	38.007	98.964	39.177	30.564	25.027	42.452	30.674	13.483	13.598	13.632	21.131	15.419	14.844	13.737
IRF2	73.548	61.925	53.356	79.188	4.882	4.555	5.353	12.721	12.15	14.468	36.863	35.396	33.204	32.816	10.865	10.888	9.372	1.326	1.36	2.426	1.747	8.357	10.046	9.369	2.211	22.428	22.893	24.621
IRF2BP1	2.45	2.288	2.449	2.388	63.3	78.345	59.54	11.083	11.616	10.087	11.124	11.679	13.306	11.518	22.309	25.982	21.029	22.669	20.52	22.915	22.791	27.559	23.481	20.639	27.284	21.439	23.791	24.235
IRF2BP2	135.628	107.002	99.939	149.908	63.244	80.078	64.858	58.858	56.703	55.568	4.724	4.526	6.214	4.623	33.041	39.955	42.437	47.188	34.846	47.709	37.745	55.509	50.962	50.725	44.949	52.797	56.913	55.107
IRF2BPL	3.82	7.973	5.529	9.348	65.45	71.024	65.303	37.022	37.137	36.523	9.569	8.675	12.418	9.743	80.871	95.132	76.711	12.333	11.57	12.509	10.73	53.175	50.227	47.427	24.422	90.126	97.614	93.804
IRF3	8.528	13.267	9.596	10.88	25.122	32.234	22.496	33.876	39.478	37.572	72.436	69.23	73.0	71.26	95.96	103.397	114.053	59.119	58.811	71.741	67.347	47.797	48.37	40.277	58.852	53.229	51.695	56.417
IRS1	18.086	13.435	12.371	24.624	19.479	18.512	19.198	8.127	7.51	7.081	6.369	6.591	7.94	7.229	21.346	24.479	18.275	31.666	21.371	40.049	24.472	3.317	3.627	3.589	5.173	46.496	45.855	43.656
IRS2	14.546	7.421	10.902	10.755	16.477	17.308	18.597	4.053	4.079	3.611	4.451	4.109	4.35	3.869	17.467	22.108	14.407	17.562	9.589	22.661	13.374	31.404	36.626	34.281	7.909	2.179	2.162	2.329
IRX1	1.472	2.99	1.963	2.499	15.559	30.211	26.821	25.1	29.324	22.923	6.833	8.786	12.37	7.464	64.235	58.629	62.305	32.44	22.757	38.934	27.251	9.547	12.277	12.128	9.561	17.246	22.276	19.323
IRX2	2.505	2.217	2.237	2.721	16.583	18.667	18.963	16.852	16.32	18.104	4.259	3.618	4.642	4.217	47.104	50.735	59.803	6.177	3.778	9.805	4.711	29.181	27.731	25.196	12.905	23.027	23.125	21.239
ISCA1	65.466	61.065	56.159	73.75	81.315	67.79	75.326	97.643	98.068	100.269	12.369	11.384	11.901	12.346	46.21	41.827	36.52	95.376	99.155	106.01	106.145	97.999	99.51	98.797	119.827	82.794	74.781	82.589
ISCA2	21.528	28.748	26.232	22.803	32.303	45.249	43.648	7.374	9.913	10.484	14.667	12.722	13.201	14.112	5.725	4.785	5.24	11.837	13.215	12.969	13.653	42.301	44.912	45.409	14.778	40.743	39.909	40.701
ISCU	81.848	148.999	119.991	142.561	37.959	44.753	40.269	45.671	39.769	50.548	92.768	95.802	110.054	93.899	280.078	198.033	200.581	295.489	315.127	306.7	333.052	174.012	155.71	150.578	194.217	81.78	79.952	81.203
ISG20L2	15.782	14.727	19.956	17.15	76.515	62.953	72.501	54.982	59.623	53.212	72.014	68.321	72.018	62.447	20.853	21.139	15.766	48.473	50.056	65.481	52.839	40.032	39.937	41.903	70.372	35.062	36.608	35.532
ISOC1	16.715	14.578	12.443	15.534	115.495	84.658	108.926	14.882	15.375	15.281	179.481	149.71	131.736	145.594	8.862	9.108	7.031	22.289	18.95	16.239	22.226	84.071	81.056	83.481	42.588	35.885	35.471	34.092
ITCH	67.334	42.418	40.407	50.824	51.364	38.936	47.036	39.744	32.491	35.642	33.843	32.974	30.795	27.752	29.147	31.963	27.884	24.16	19.137	25.608	21.367	17.322	21.451	21.16	25.82	31.805	29.217	29.726
ITFG1	66.343	43.22	43.91	56.194	64.586	40.728	60.414	99.131	90.06	91.721	29.406	28.498	24.19	26.661	113.116	78.047	123.336	77.731	76.653	76.417	66.495	53.784	55.363	60.223	28.322	193.166	195.733	182.822
ITFG2	16.379	17.224	12.883	17.197	11.502	12.184	10.554	4.694	4.981	5.734	21.356	22.989	22.271	21.967	3.743	2.467	2.869	15.117	12.536	17.305	12.234	15.79	14.427	15.479	11.809	8.695	9.534	8.253
ITGA11	126.739	267.006	277.525	109.653	1.778	2.568	2.562	56.973	52.695	53.833	1.326	1.207	1.673	1.472	40.995	10.294	23.889	4.123	2.749	4.454	2.759	47.95	50.653	47.611	1.153	20.766	22.263	19.208
ITGA3	45.252	12.932	48.159	10.797	13.209	19.766	15.613	103.673	106.211	89.266	15.56	12.83	22.54	17.373	13.459	32.433	33.546	10.209	8.727	8.951	7.519	49.643	53.758	47.855	7.259	2.152	2.426	2.693
ITGA5	175.584	139.04	157.368	83.922	114.993	116.899	101.776	209.446	207.766	199.853	185.575	174.51	223.241	205.127	331.664	240.812	551.87	584.008	532.742	576.946	538.849	206.186	225.451	208.729	86.623	504.234	552.126	520.359
ITGA6	83.058	25.788	95.868	25.147	78.705	64.131	81.853	13.375	11.648	11.063	77.876	81.763	85.492	65.676	3.606	1.836	18.511	75.414	66.076	83.569	72.032	4.944	6.539	5.893	11.779	4.909	4.816	5.476
ITGAV	189.871	122.073	136.962	173.902	133.851	95.509	120.831	97.376	79.003	80.753	52.235	39.547	45.943	40.123	96.689	73.714	110.146	112.222	104.573	104.42	88.172	29.184	32.547	33.942	33.296	280.094	291.035	278.94
ITGB1	4807.363	4753.356	5841.826	1826.719	620.405	541.729	618.88	1253.164	1074.301	1188.189	696.179	636.471	599.966	564.248	699.798	393.273	763.752	883.362	747.327	826.051	782.223	1073.078	1255.789	1284.809	218.956	1423.918	1241.428	1356.561
ITGB1BP1	26.685	28.321	33.136	20.945	46.149	40.766	43.904	28.329	28.772	30.527	109.63	97.979	94.086	94.894	57.547	43.029	47.037	12.297	12.37	14.194	13.223	61.248	56.453	65.042	60.461	96.57	92.015	95.078
ITGB5	103.338	262.389	234.294	154.807	68.425	64.795	61.502	260.248	265.265	254.882	24.383	24.25	30.032	24.927	149.71	212.587	255.018	116.574	103.593	105.365	101.201	242.514	253.063	232.369	82.235	222.851	238.382	214.791
ITM2B	34.804	40.631	34.87	49.702	147.477	162.534	165.823	724.41	682.471	694.477	222.393	196.781	215.761	190.612	900.29	905.603	1319.574	616.251	631.705	547.111	540.671	148.201	160.992	154.508	362.771	398.453	357.523	368.898
ITM2C	38.331	65.529	46.286	57.627	54.872	61.75	48.244	108.22	113.732	105.621	66.829	57.433	72.697	61.65	344.773	395.819	537.517	123.306	119.346	115.526	108.045	407.167	390.941	348.218	342.594	508.851	521.695	504.383
ITPA	20.24	18.131	19.81	14.566	73.495	77.512	63.504	65.53	65.084	71.024	293.222	292.32	288.718	296.808	10.847	15.847	10.776	28.271	32.902	34.321	36.78	114.018	115.067	104.644	89.891	125.235	125.501	125.546
ITPKC	3.877	7.639	5.031	8.386	5.354	5.621	5.346	11.914	12.316	13.656	3.599	2.85	2.748	3.708	4.646	4.648	3.962	20.289	15.896	27.107	18.187	7.812	8.176	7.787	26.629	9.992	11.244	10.468
ITPR1	4.734	5.405	5.297	5.235	13.041	11.622	14.714	24.197	18.875	19.893	2.883	2.068	3.019	2.963	1.607	2.213	5.152	8.605	4.561	9.316	6.686	16.542	19.137	20.926	3.169	13.843	15.882	15.617
ITPR3	20.045	11.202	16.677	13.227	45.836	53.125	47.865	27.417	25.016	23.633	6.27	5.737	9.5	8.463	52.707	54.673	52.21	2.149	1.065	4.252	1.946	25.916	26.0	25.422	8.293	9.583	10.859	9.839
ITPRIPL2	43.386	39.472	32.344	42.723	91.716	86.576	86.484	51.301	43.811	46.691	6.563	5.307	7.214	6.317	46.677	51.435	92.379	28.425	23.497	30.715	23.199	20.719	22.93	22.158	5.65	28.248	26.897	26.455
ITSN1	20.508	19.823	17.021	18.434	6.637	7.049	7.96	123.211	104.384	114.293	8.207	6.311	7.897	6.783	53.599	45.865	31.138	4.569	2.8	5.861	3.813	10.735	13.241	12.953	23.625	25.484	27.671	27.811
ITSN2	18.14	11.421	10.162	14.33	31.355	27.512	35.002	9.896	7.461	7.499	12.011	10.229	13.02	11.609	12.97	10.439	10.02	10.17	6.416	12.029	7.128	4.486	6.028	6.307	5.586	14.291	13.352	13.56
